Date,Variação Total (R$),Variação Percentual,Nome
2022-03-08,67.35999267578126,0.3502495459431223,PETR4
2022-03-09,68.16001098632813,0.3544093749289108,PETR4
2022-03-10,77.28000610351563,0.401830314598147,PETR4
2022-03-11,67.60001342773438,0.3514975739794841,PETR4
2022-03-14,62.640006713867194,0.32570718965197165,PETR4
2022-03-15,56.48000305175782,0.29367722052702705,PETR4
2022-03-16,54.319999389648444,0.28244592028727356,PETR4
2022-03-17,47.760001831054694,0.24833611601005967,PETR4
2022-03-18,52.56000488281251,0.2732945345404145,PETR4
2022-03-21,61.760001831054694,0.32113145710822955,PETR4
2022-03-22,60.640006713867194,0.315307855209376,PETR4
2022-03-23,64.07999389648438,0.33319464380451524,PETR4
2022-03-24,67.0399853515625,0.34858561434880664,PETR4
2022-03-25,66.07999389648438,0.3435939782471109,PETR4
2022-03-28,60.48000305175782,0.3144758894122184,PETR4
2022-03-29,66.07999389648438,0.3435939782471109,PETR4
2022-03-30,71.60001342773438,0.37229624286467544,PETR4
2022-03-31,75.28000610351563,0.39143098015555133,PETR4
2022-04-01,71.75998657226563,0.37312804998058247,PETR4
2022-04-04,69.28000610351563,0.36023297682776434,PETR4
2022-04-05,66.7999951171875,0.3473377449936954,PETR4
2022-04-06,66.5600048828125,0.3460898756385842,PETR4
2022-04-07,80.00000732421876,0.41597341578732716,PETR4
2022-04-08,81.35999267578126,0.42304488704129195,PETR4
2022-04-11,79.28000610351563,0.41222964904074266,PETR4
2022-04-12,78.47998779296876,0.40806982005495396,PETR4
2022-04-13,84.23999755859376,0.4380199540276297,PETR4
2022-04-14,57.84000366210938,0.300748771121617,PETR4
2022-04-18,53.439994506835944,0.2778701877435312,PETR4
2022-04-19,60.879996948242194,0.3165557245644872,PETR4
